Hour,Core Ess Current Amin,Core Ess Current Amax,Core Ess Brick Min Voltage Amin,Core Ess Brick Min Voltage Amax,Core Ess Brick Max Voltage Amin,Core Ess Brick Max Voltage Amax,Core Ess Brick Max Temp Amin,Core Ess Brick Max Temp Amax,Core Ess Brick Min Temp Amin,Core Ess Brick Min Temp Amax,Core System Ambient Temp Amin,Core System Ambient Temp Amax,Core System Link Voltage Amin,Core System Link Voltage Amax,Core Ess String Min Voltage Amin,Core Ess String Min Voltage Amax,Core Ess String Max Voltage Amin,Core Ess String Max Voltage Amax,Core System Humidity Amin,Core System Humidity Amax,Core Rect Algo Offset Voltage Amin,Core Rect Algo Offset Voltage Amax,Core Pack Active Count Amin,Core Pack Active Count Amax,Core Pack Online Count Amin,Core Pack Online Count Amax,Core Mppt Active Count Amin,Core Mppt Active Count Amax,Core Mppt Output Current Amin,Core Mppt Output Current Amax,Core Mppt Array Voltage Amin,Core Mppt Array Voltage Amax,Core Mppt Array Power Amin,Core Mppt Array Power Amax,Core Mppt Temp Amin,Core Mppt Temp Amax,Core Sum of Load Current Amin,Core Sum of Load Current Amax,Core Ess Max Soc Amin,Core Ess Max Soc Amax,Core Ess Min Soc Amin,Core Ess Min Soc Amax,Core Ess Max Soh Amin,Core Ess Max Soh Amax,Core Ess Min Soh Amin,Core Ess Min Soh Amax,Core Mppt Array Current Amin,Core Mppt Array Current Amax,Core Diagnostic Event Uid Amin,Core Diagnostic Event Uid Amax,Tel Status Rect Measured Current Amin,Tel Status Rect Measured Current Amax,Tel Status Rect Measured Ac Voltage Amin,Tel Status Rect Measured Ac Voltage Amax,Tel Status Rect Measured Ac Current Amin,Tel Status Rect Measured Ac Current Amax,Metric Solar Energy Provided Asum,Metric Load Energy Used Asum,Metric Load Current Calc Amin,Metric Load Current Calc Amax,Metric Load Current Estimate Amin,Metric Load Current Estimate Amax,Metric Load Measurement Amin,Metric Load Measurement Amax,Metric Battery Energy Provided Asum,Metric Battery Energy Consumed Asum,Metric Grid Energy Provided Asum,Metric Generator Energy Provided Asum,Metric Load Online Time Asum,Metric Run Time to Empty Amin,Metric Run Time to Empty Amax,Metric Load 0 Energy Asum,Metric Load 1 Energy Asum,Metric Load 2 Energy Asum,Metric Load 3 Energy Asum,Metric Cell Signal Quality Amin,Metric Cell Signal Quality Amax,Metric Network Online Time Asum,Metric Grid Online Time Asum,Metric Genset Online Time Asum,Metric Controller Online Time Asum,Metric Hvac Online Time Asum,Tel Core Diagnostic Event Uid Amin,Tel Core Diagnostic Event Uid Amax,Metric Load Online Time No Ac Asum,Metric Co 2 E Avoided Gram Asum,Metric Diesel Avoided Gal Asum,Metric Energy Savings Usd Asum,Metric Trees Saved Acres Yr Asum,Metric Distance Saved Mile Asum,Metric Noxe Avoided Gram Asum,Metric So 2 E Avoided Gram Asum,Metric Voce Avoided Gram Asum,Metric Pm 10 E Avoided Gram Asum,Metric Mppt Temp Amin,Metric Mppt Temp Amax,Metric Remaining Hours Amin,Metric Remaining Hours Amax,Metric Ess Soc Amin,Metric Ess Soc Amax,Core Load Ac Voltage Amin,Core Load Ac Voltage Amax,Metric Ac Meter Line to Line Voltage Amin,Metric Ac Meter Line to Line Voltage Amax,Metric Ac Meter Line Current Amin,Metric Ac Meter Line Current Amax,Metric Ac Meter Active Power Amin,Metric Ac Meter Active Power Amax,Metric Ac Meter Active Cumulative Energy Amin,Metric Ac Meter Active Cumulative Energy Amax,Metric Ac Meter Active Relative Solar Energy Asum,Metric Ac Meter Active Relative Grid Energy Asum,Metric Ac Meter Frequency Amin,Metric Ac Meter Frequency Amax
28/12/2025 05:00,-19.36,-9.698,3.4495223,3.515804,3.4931488,3.5421145,31.787888,32.015625,29.431042,29.739862,32.323936,34.052475,48.57,49.365,48.57,49.365,48.651,49.41,33.334515,40.349392,0.1,0.1,3,3,3,3,2,2,0,0,0.087890625,0.115356445,0,0,28,28.5,-19.406,-9.431,17.709347,25.085491,16.946722,24.535585,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.66260517,9.431,19.406,9.698,19.36,0.45896903,0.9453439,0.6697758,0,0,0,3599.888,77.08045,244.06325,-0.66260517,0,0,0,80,82.22222,3411.8875,0,0,3599.888,0,,,3599.888,8500.538,0.84997326,2.1249337,0.001011969,18.537521,1821.4928,0.70997787,145.1354,129.26598,28,28.5,0.88221645,3.119868,14.270392,23.629738,,,,,,,,,,,,,,
28/12/2025 06:00,-16.642,-8.696,3.405946,3.459687,3.4435556,3.496447,31.943062,32.05718,29.653847,29.750038,32.33674,33.98077,47.943,48.723,47.943,48.723,48.021,48.747,33.57239,40.895508,0.1,0.1,3,3,3,3,2,2,0,0,0.09063721,0.14007568,0,0,28,28,-16.856,-8.727,12.0557785,17.9113,11.843395,17.032063,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.50437707,8.727,16.856,8.696,16.642,0.42009234,0.818342,0.5116821,0,0,0,3599.8767,35.346794,150.09601,-0.50437707,0,0,0,80,82.22222,3599.8767,0,0,3599.8767,0,,,3599.8767,8500.51,0.8499709,2.1249268,0.001011965,18.53745,1821.4869,0.7099758,145.13492,129.2656,28,28,0.32151613,1.6791152,7.9764595,14.375643,,,,,,,,,,,,,,
28/12/2025 07:00,-14.638,-8.751,3.3655858,3.4144764,3.4028797,3.445813,31.883444,31.984467,29.686735,29.81327,32.46734,34.29063,47.391,48.03,47.391,48.03,47.448,48.051,34.028137,41.755,0.1,0.1,3,3,3,3,2,2,0,0,0.13183594,0.18676758,0,0,27.5,28,-15.489,-8.593,10.775471,12.0609045,10.582781,11.888409,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.48533028,8.593,15.489,8.751,14.638,0.41042748,0.73594433,0.49223125,0,0,0,3599.8855,17.34579,49.608093,-0.48533028,0,0,0,80,82.22222,3531.887,0,0,3599.8855,0,,,3599.8855,8500.53,0.8499728,2.1249323,0.001011968,18.537493,1821.4934,0.7099773,145.13524,129.26587,27.5,28,0.14282104,0.44388688,6.4217434,8.031975,,,,,,,,,,,,,,
28/12/2025 08:00,-13.729,-9.131,3.353338,3.3753414,3.3965056,3.4053626,31.865417,31.886034,29.691782,29.719635,33.194603,33.547997,47.28,47.481,47.28,47.481,47.319,47.52,40.868374,42.028687,0.1,0.1,3,3,3,3,2,2,0,0,0.16204834,0.20599365,0,0,27,27.5,-13.483,-8.919,10.429454,10.801872,10.189494,10.606154,1,1,1,1,0,0,0,135,0,0,,,0,0,0,0.101162754,8.919,13.483,9.131,13.729,0.42294788,0.63982224,0.10236241,0,0,0,715.1882,13.893133,26.515995,-0.101162754,0,0,0,80,82.22222,715.1882,0,0,715.1882,0,,,715.1882,1688.7968,0.16886379,0.42215946,0.000201047,3.682838,361.87518,0.14105102,28.83399,25.68121,27,27.5,0.108250275,0.2145423,5.936703,6.45057,,,,,,,,,,,,,,
28/12/2025 11:00,-0.001,20.2,3.389693,3.4411926,3.415009,3.4782221,28.583387,29.134222,27.66284,27.79593,26.339615,28.142294,47.712,48.48,47.712,48.483,47.715,48.495,49.634163,53.183384,0.17,0.17,3,3,3,3,2,2,0,14.345703,70.076294,94.3396,0,710.48584,23.5,26.5,-0.001,0.001,11.166286,14.93759,11.0566225,14.265039,1,1,1,1,0,8.249514,0,0,0,0,,,0,0,0.15148081,0,0,6.026699,-6.026699,6.0849843,0,0.29213822,1.59E-07,0.2122016,0,0,0,63.000053,174.32904,-6.95E-07,0,0,0,80,83.333336,884.04114,0,0,1120.7029,0,,,0,0,0,0,0,0,0,0,0,0,23.5,26.5,0,0,7.0061326,10.963073,,,,,,,,,,,,,,
28/12/2025 12:00,20.353,69.934,3.4402673,3.6382544,3.4726787,3.744023,29.131733,31.151869,27.657587,28.71389,28.139734,31.778494,48.483,51.678,48.483,51.693,48.498,51.717,46.17538,49.855515,0.1,0.17,3,3,3,3,2,2,14.3359375,52.927246,86.11359,86.16028,711.69434,2820.9595,26.5,39.5,-5.124,0.002,14.970899,49.005024,14.293089,46.768734,1,1,1,1,8.263546,32.746056,0,128,0,0,,,0,0,1.588972,0.06218624,0,6.1590195,-18.256687,-0.03393364,0,0.29868165,0,2.1998184,0,0,915.8233,148.15047,1221.444,-0.062190644,0,0,0,80,83.333336,3599.737,0,0,3599.737,8.001825,,,915.8233,2162.565,0.21623622,0.54059047,0.000257448,4.716007,463.39413,0.18062079,36.92297,32.8857,26.5,39.5,0,17.77671,10.997666,51.04988,,,,,,,,,,,,,,
28/12/2025 13:00,60.847,99.734,3.637778,3.9024982,3.7421153,4.062558,31.151869,38.201694,28.716417,34.271717,31.786179,34.108814,51.531002,55.731,51.531002,55.734,51.705,55.779,33.312027,46.742954,0.1,0.1,3,3,3,3,2,2,32.70752,71.90918,86.11908,92.94708,1831.5308,4143.823,39.5,52.5,-13.411,-4.436,49.032444,79.47445,46.790688,75.88945,1,1,1,1,19.705091,46.719723,0,0,0,0,,,0,0,3.599574,0.42299515,4.436,13.411,-57.65548,5.537277,0.2429148,0.70476145,0,4.5931106,0,0,3599.8862,525.4827,2010.4958,-0.42299515,0,0,0,80,82.22222,3411.955,0,0,3599.8862,0,,,3599.8862,8500.527,0.8499728,2.124931,0.001011968,18.537506,1821.4908,0.7099772,145.1353,129.26587,39.5,52.5,7.768377,30.718662,51.076954,86.96446,,,,,,,,,,,,,,
28/12/2025 14:00,18.265,99.678,3.8851163,4.0013466,4.0003386,4.069413,37.726315,39.14261,34.274532,35.312195,33.967968,35.202293,55.554,56.46,55.554,56.46,55.707,56.502,31.585194,34.39326,0.1,0.1,3,3,3,3,2,2,0,74.94141,88.645935,94.04297,0,4328.064,51,57,-13.367,-4.428,79.16714,83.83912,75.75598,83.55704,1,1,1,1,0,48.597256,0,0,0,0,,,0,0,3.1365376,0.48282313,4.428,13.367,-30.695,16.491142,0.24971263,0.7441943,0,2.7755847,0,0,3599.8867,751.0538,2168.5286,-0.48282313,0,0,0,78.888885,83.333336,3599.8867,0,0,3599.8867,0,,,3599.8867,8500.524,0.8499725,2.1249332,0.001011968,18.537498,1821.4928,0.70997745,145.13535,129.26593,51,57,11.47431,33.34778,86.79985,96.42089,,,,,,,,,,,,,,
28/12/2025 15:00,1.622,18.677,3.9998074,4.0187306,4.039689,4.0563946,36.086548,37.722992,33.47642,34.714046,35.197166,36.221516,56.397,56.565,56.397,56.565,56.472,56.643,31.131407,32.559143,0.1,0.1,3,3,3,3,2,2,18.098145,31.125488,91.5683,94.10889,1014.47754,2272.522,47,51,-22.705,-7.661,83.790886,84.70105,83.470764,84.479225,1,1,1,1,10.85459,24.506117,0,0,0,0,,,0,0,1.4438758,0.86138994,7.661,22.705,8.585492,25.21638,0.4324941,1.2830822,0,0.5193653,0,0,3600.027,484.53928,1424.6632,-0.86138994,0,0,0,78.888885,82.22222,3600.027,0,0,3600.027,0,,,3600.027,8500.863,0.8500068,2.125016,0.001012008,18.538227,1821.562,0.7100061,145.14114,129.27098,47,51,7.4593873,21.921717,96.31449,97.55823,,,,,,,,,,,,,,
28/12/2025 16:00,-6.528,7.513,4.0052,4.0216913,4.0395894,4.0555515,35.391876,36.08959,32.842316,33.47642,36.208714,36.92064,56.334,56.589,56.334,56.589,56.394,56.670002,30.871164,31.984247,0.1,0.1,3,3,3,3,2,2,9.104004,26.999512,86.12457,96.04248,465.6006,1563.4644,45.5,47,-22.579,-9.083,84.1059,84.89715,83.81354,84.66296,1,1,1,1,5.4052677,17.043625,0,0,0,0,,,0,0,1.2578769,1.0015366,9.083,22.579,9.29166,25.503288,0.5136709,1.2759619,0.008958446,0.19773448,0,0,3599.7554,488.23972,1213.6746,-1.0015366,0,0,0,78.888885,82.22222,3599.7554,0,0,3599.7554,0,,,3599.7554,8500.217,0.8499414,2.124854,0.00101193,18.536827,1821.425,0.70995134,145.13007,129.26108,45.5,47,7.5172977,18.688564,96.737236,97.78482,,,,,,,,,,,,,,
28/12/2025 17:00,-7.987,8.536,4.006361,4.0225997,4.036127,4.0586066,35.06622,35.391876,32.51447,32.844994,36.910393,37.463554,56.328,56.601,56.328,56.601,56.376,56.658,30.483603,31.769392,0.1,0.1,3,3,3,3,2,2,8.339844,28.010254,86.121826,95.493164,454.06494,1611.6943,45,46,-23.113,-9.17,83.95441,84.88945,83.64803,84.670654,1,1,1,1,5.271179,17.278227,0,0,0,0,,,0,0,1.3166844,1.0974948,9.17,23.113,9.173961,26.7408,0.51848096,1.3061389,0.015765345,0.17996225,0,0,3599.8904,476.79694,1201.1041,-1.0974948,0,0,0,43.333332,82.22222,3343.7495,0,0,3599.8904,0,,,3599.8904,8500.549,0.84997475,2.1249359,0.001011969,18.537535,1821.4952,0.7099791,145.1356,129.26611,45,46,7.341229,18.49348,96.53312,97.79432,,,,,,,,,,,,,,
28/12/2025 18:00,-7.354,4.571,4.0129986,4.02244,4.04294,4.05925,34.993626,35.06914,32.430412,32.51712,37.455868,38.106346,56.451,56.613,56.451,56.613,56.478,56.658,30.313503,31.728676,0.1,0.1,3,3,3,3,2,2,14.580078,24.765625,86.130066,93.8974,840.7837,1461.731,46,46.5,-22.674,-9.733,84.52035,84.98765,84.19665,84.75465,1,1,1,1,9.010443,15.969993,0,0,0,0,,,0,0,1.2428807,1.0243012,9.733,22.674,10.716407,28.335445,0.55040115,1.2820107,0.001428892,0.15727669,0,0,3599.8967,486.41483,1133.7885,-1.0243012,0,0,0,78.888885,82.22222,3599.8967,0,0,3599.8967,0,,,3599.8967,8500.559,0.84997505,2.1249385,0.001011971,18.537552,1821.4976,0.7099794,145.13568,129.26619,46,46.5,7.4895134,17.460073,97.209724,97.8979,,,,,,,,,,,,,,
28/12/2025 19:00,-6.678,6.651,4.0038657,4.023945,4.0360594,4.0557065,34.996502,35.048805,32.425167,32.4488,38.085857,38.467438,56.355,56.613,56.355,56.613,56.412,56.664,30.061098,31.77042,0.1,0.1,3,3,3,3,2,2,14.118652,25.952148,86.12732,94.88068,786.18164,1518.9697,46,46.5,-22.23,-9.119,84.29107,84.991875,83.94278,84.77044,1,1,1,1,8.403747,16.589375,0,0,0,0,,,0,0,1.2246572,1.009268,9.119,22.23,8.605493,26.739496,0.51608986,1.2569064,0.005684107,0.15491529,0,0,3602.514,496.43582,1210.8937,-1.009268,0,0,0,77.77778,82.22222,3406.8274,0,0,3602.514,0,,,3602.514,8506.738,0.850594,2.1264837,0.001012707,18.551046,1822.8239,0.7104961,145.2414,129.36023,46,46.5,7.6434307,18.647366,96.89663,97.91738,,,,,,,,,,,,,,
28/12/2025 20:00,-10.099,6.313,4.0001307,4.0234,4.031567,4.055953,35.04297,35.074936,32.409496,32.454044,38.224148,38.464878,56.328,56.616,56.328,56.616,56.391,56.661,30.323217,31.763689,0.1,0.1,3,3,3,3,2,2,12.109375,26.547852,86.12457,93.587036,687.854,1830.1025,45.5,46.5,-22.451,-10.082,83.92103,85.05848,83.622505,84.82419,1,1,1,1,7.9859695,20.0953,0,0,0,0,,,0,0,1.2120187,1.0438526,10.082,22.451,9.806231,32.44763,0.5701976,1.26812,0.021437146,0.13578583,0,0,3599.9084,488.81546,1095.7162,-1.0438526,0,0,0,77.77778,81.111115,3599.9084,0,0,3599.9084,0,,,3599.9084,8500.582,0.84997845,2.1249466,0.001011974,18.53762,1821.5038,0.70998144,145.13626,129.2666,45.5,46.5,7.5237255,16.873571,96.50163,97.98367,,,,,,,,,,,,,,
28/12/2025 21:00,-3.262,6.1,3.998258,4.019044,4.033064,4.0547957,35.06914,35.17423,32.40426,32.425167,38.270245,38.56475,56.298,56.553,56.298,56.553,56.37,56.601,30.53222,32.09292,0.1,0.1,3,3,3,3,2,2,13.647461,24.414062,86.11633,91.81549,784.09424,1598.291,45,46.5,-22.454,-9.425,83.65335,84.61398,83.38747,84.44435,1,1,1,1,9.102156,18.025587,0,0,0,0,,,0,0,1.1540223,1.0233823,9.425,22.454,10.556411,24.687046,0.5329272,1.2673488,0.009597614,0.082328774,0,0,3599.88,489.2169,1166.9335,-1.0233823,0,0,0,76.666664,82.22222,3531.875,0,0,3599.88,0,,,3599.88,8500.508,0.84997165,2.1249278,0.001011966,18.537462,1821.489,0.70997536,145.13515,129.26558,45,46.5,7.529736,17.966885,96.21176,97.51522,,,,,,,,,,,,,,
28/12/2025 22:00,-22.646,3.036,3.9177923,4.0106387,3.953146,4.0406623,34.9994,35.177197,32.116974,32.417324,36.628696,38.441826,55.053,56.4,55.053,56.4,55.128002,56.457,30.404924,31.804756,0.1,0.1,3,3,3,3,2,2,0.100097656,13.601074,56.574097,86.15204,0,782.1167,39,45,-23.428,-9.497,75.23931,83.782196,74.76277,83.54224,1,1,1,1,0,9.079489,0,0,0,0,,,0,0,0.23095955,1.0056809,9.497,23.428,6.749508,23.363516,0.5354598,1.2971615,0.734676,0.003552537,0,0,3599.9004,433.83484,1142.2659,-1.0056809,0,0,0,78.888885,81.111115,3599.9004,0,0,3599.9004,0,,,3599.9004,8500.562,0.8499758,2.1249418,0.001011971,18.537579,1821.5002,0.7099808,145.13603,129.26651,39,45,6.6363077,17.56969,85.57493,96.40264,,,,,,,,,,,,,,
28/12/2025 23:00,-23.456,-14.874,3.8389883,3.9273431,3.8725107,3.956761,34.39842,34.9994,31.48429,32.116974,34.54159,36.63126,53.952,55.104,53.952,55.095,53.982002,55.182,30.3019,31.484518,0.1,0.1,3,3,3,3,2,2,0,0.29296875,0.703125,56.582336,0,294.76318,34,39,-23.372,-14.438,66.894485,75.29042,66.36438,74.87314,1,1,1,1,0,5.31761,0,0,0,0,,,0,0,0.000308412,1.1002485,14.438,23.372,14.874,23.456,0.79368573,1.2769526,1.1079661,0,0,0,3599.887,378.14383,671.5828,-1.1002485,0,0,0,77.77778,81.111115,3599.887,0,0,3599.887,0,,,3599.887,8500.524,0.8499733,2.1249323,0.001011967,18.537489,1821.4924,0.70997685,145.13547,129.26581,34,39,5.7146626,10.23503,75.217186,85.711044,,,,,,,,,,,,,,
29/12/2025 00:00,-24.413,-18.055,3.7365534,3.84387,3.7754643,3.8781579,33.465508,34.39842,30.498909,31.48429,32.976936,34.551838,52.545002,54.009,52.545002,54.009,52.572,54.048,30.404116,31.552809,0.1,0.1,3,3,3,3,2,2,0,0,0.7003784,0.7223511,0,0,32,34,-24.256,-16.855,56.589043,67.02962,55.826874,66.493996,1,1,1,1,0,0,0,0,0,0,,,0,0,0,1.1050742,16.855,24.256,18.055,24.413,0.90890586,1.2759142,1.1121476,0,0,0,3599.8835,306.2612,517.3652,-1.1050742,0,0,0,77.77778,81.111115,3599.8835,0,0,3599.8835,0,,,3599.8835,8500.53,0.8499721,2.1249304,0.001011968,18.537502,1821.4921,0.7099765,145.1353,129.26581,32,34,4.554301,7.8134394,62.221283,75.377045,,,,,,,,,,,,,,
29/12/2025 01:00,-24.875,-18.128,3.651612,3.7423964,3.6899512,3.7774975,32.383213,33.46279,29.575415,30.498909,32.224068,33.69908,51.363,52.584,51.363,52.584,51.384,52.674,30.693129,35.84191,0.1,0.1,3,3,3,3,2,2,0,0,0.64819336,0.7196045,0,0,30,32,-24.553,-17.831,47.699833,56.530037,46.9994,55.924454,1,1,1,1,0,0,0,0,0,0,,,0,0,0,1.0989871,17.831,24.553,18.128,24.875,0.91649556,1.261705,1.1056126,0,0,0,3599.8792,252.21678,392.3433,-1.0989871,0,0,0,78.888885,82.22222,3407.8845,0,0,3599.8792,0,,,3599.8792,8500.516,0.8499707,2.124928,0.001011966,18.537464,1821.4893,0.7099765,145.13513,129.2657,30,32,3.6784732,5.8254566,51.334362,62.34163,,,,,,,,,,,,,,
29/12/2025 02:00,-24.569,-15.267,3.5896907,3.6587675,3.6224236,3.693247,31.782755,32.383213,29.080854,29.575415,32.218945,33.78359,50.469,51.417,50.469,51.417,50.529,51.486,32.011875,37.01201,0.1,0.1,3,3,3,3,2,2,0,0,0.4888916,0.6536865,0,0,29.5,30,-24.786,-15.113,37.931026,47.681526,37.45731,47.129616,1,1,1,1,0,0,0,0,0,0,,,0,0,0,1.0350873,15.113,24.786,15.267,24.569,0.765141,1.2698115,1.0430079,0,0,0,3599.8818,196.26299,343.8967,-1.0350873,0,0,0,80,82.22222,3599.8818,0,0,3599.8818,0,,,3599.8818,8500.519,0.8499725,2.1249313,0.001011967,18.537489,1821.4904,0.70997685,145.13522,129.26572,29.5,30,2.774784,4.962461,39.5661,51.494957,,,,,,,,,,,,,,
29/12/2025 03:00,-24.596,-12.511,3.5471292,3.6023653,3.581431,3.6282477,31.509964,31.782755,28.859402,29.08844,32.20102,33.79383,49.881,50.526,49.881,50.526,49.941,50.571,32.49955,37.610046,0.1,0.1,3,3,3,3,2,2,0,0,0.3213501,0.49163818,0,0,29,29.5,-24.504,-11.931,31.653502,37.88422,31.138622,37.3759,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.9207951,11.931,24.504,12.511,24.596,0.5990316,1.2374275,0.92482966,0,0,0,3598.4836,161.68497,348.88083,-0.9207951,0,0,0,80,83.333336,3598.4836,0,0,3598.4836,0,,,3598.4836,8497.22,0.8496423,2.1241043,0.001011573,18.530277,1820.7834,0.7097008,145.07881,129.21555,29,29.5,2.207542,4.838703,31.773262,39.4657,,,,,,,,,,,,,,
29/12/2025 04:00,-23.177,-9.352,3.5171587,3.5640335,3.5495112,3.5884557,31.509964,31.671925,28.925615,29.258615,32.25736,33.865536,49.428,50.025,49.428,50.025,49.494,50.07,32.853428,38.423775,0.1,0.1,3,3,3,3,2,2,0,0,0.2142334,0.32684326,0,0,28.5,29,-22.561,-9.265,26.653725,32.20993,26.2049,31.86843,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.7394475,9.265,22.561,9.352,23.177,0.4587287,1.1264483,0.74487877,0,0,0,3599.8694,152.37729,313.69498,-0.7394475,0,0,0,78.888885,82.22222,3599.8694,0,0,3599.8694,0,,,3599.8694,8500.49,0.84996855,2.1249232,0.001011963,18.537418,1821.4846,0.70997405,145.13466,129.26527,28.5,29,2.0427501,4.1524405,25.688503,32.673332,,,,,,,,,,,,,,
29/12/2025 05:00,-19.467,-8.722,3.4765487,3.5278525,3.50951,3.5532825,31.671925,31.849857,29.258615,29.545029,32.29577,33.967968,48.852,49.545002,48.852,49.545002,48.954,49.566,33.526367,39.520313,0.1,0.1,3,3,3,3,2,2,0,0,0.15930176,0.22521973,0,0,28.5,28.5,-18.928,-8.485,20.615353,26.81946,20.04953,26.267906,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.58023876,8.485,18.928,8.722,19.467,0.4163674,0.9325636,0.5873392,0,0,0,3599.878,127.44359,300.1883,-0.58023876,0,0,0,78.888885,82.22222,3535.8633,0,0,3599.878,0,,,3599.878,8500.518,0.84997135,2.124928,0.001011966,18.537457,1821.4868,0.709976,145.13507,129.26572,28.5,28.5,1.5822376,3.898128,18.097086,25.766209,,,,,,,,,,,,,,
29/12/2025 06:00,-14.021,-8.533,3.424707,3.483158,3.4653692,3.513882,31.84729,31.93788,29.545029,29.62347,32.349545,34.024307,48.264,48.987,48.264,48.987,48.315,49.032,33.463955,40.37497,0.1,0.1,3,3,3,3,2,2,0,0,0.15655518,0.1977539,0,0,28,28.5,-13.636,-8.334,13.692274,20.74806,12.933577,20.20969,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.48141432,8.334,13.636,8.533,14.021,0.40540743,0.665205,0.48858964,0,0,0,3599.89,60.232697,209.35568,-0.48141432,0,0,0,80,82.22222,3599.89,0,0,3599.89,0,,,3599.89,8500.536,0.84997356,2.1249342,0.001011969,18.537521,1821.4935,0.70997804,145.1355,129.26604,28,28.5,0.5837488,2.5018868,9.32098,18.294611,,,,,,,,,,,,,,
29/12/2025 07:00,-17.49,-8.773,3.3760476,3.4325364,3.4131484,3.4686074,31.868013,31.930101,29.615955,29.719635,32.359787,34.18308,47.526,48.33,47.526,48.33,47.628002,48.357002,33.74265,41.043316,0.1,0.1,3,3,3,3,2,2,0,0,0.18951416,0.2444458,0,0,27.5,28,-17.757,-8.704,11.140935,13.863234,10.981688,13.054118,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.5181063,8.704,17.757,8.773,17.49,0.4192767,0.8467958,0.5252157,0,0,0,3603.8845,20.21835,81.19874,-0.5181063,0,0,0,80,82.22222,3535.8833,0,0,3603.8845,0,,,3603.8845,8509.972,0.85091704,2.1272926,0.00101309,18.55808,1823.5144,0.7107657,145.2965,129.40947,27.5,28,0.17230558,0.78413075,6.9137154,9.469644,,,,,,,,,,,,,,
29/12/2025 08:00,-17.479,-8.908,3.3589582,3.3900256,3.398095,3.4172463,31.862778,31.880875,29.633593,29.75511,33.161312,34.144665,47.316,47.634,47.316,47.634,47.379,47.679,39.62482,41.600983,0.1,0.1,3,3,3,3,2,2,0,0,0.22796631,0.25268555,0,0,27.5,27.5,-16.418,-8.59,10.517947,11.168131,10.355028,11.01993,1,1,1,1,0,0,0,135,0,0,,,0,0,0,0.22172388,8.59,16.418,8.908,17.479,0.4079649,0.7804789,0.2248198,0,0,0,1551.157,14.611854,33.86935,-0.22172388,0,0,0,80,82.22222,1551.157,0,0,1551.157,0,,,1551.157,3662.7974,0.3662452,0.91561353,0.000436047,7.9876347,784.8638,0.30592254,62.53746,55.699432,27.5,27.5,0.11585858,0.2835773,6.1408563,6.9608793,,,,,,,,,,,,,,
29/12/2025 11:00,-0.001,18.926,3.3944147,3.4427009,3.4179688,3.4786592,29.17994,29.790474,28.241734,28.396202,27.39971,29.268988,47.757,48.492,47.757,48.495,47.763,48.510002,48.283237,51.935284,0.17,0.17,3,3,3,3,2,2,0,13.530273,68.84308,92.88391,0,670.60547,24.5,28.5,-0.001,0.001,11.282381,15.1058855,11.182427,14.511767,1,1,1,1,0,7.750865,0,0,0,0,,,0,0,0.16586997,0,0,4.7153554,-5.4274654,4.7153554,0,0.22521953,5.32E-08,0.2265719,0,0,0,67.04679,184.75908,-2.08E-06,0,0,0,78.888885,82.22222,1163.9845,0,0,1397.2653,0,,,0,0,0,0,0,0,0,0,0,0,24.5,28.5,0,0,7.161288,11.267363,,,,,,,,,,,,,,
29/12/2025 12:00,16.835,64.172,3.4425585,3.6295297,3.4787085,3.72672,29.790474,31.507366,28.236511,29.124018,29.266428,32.64147,48.495,51.519,48.495,51.519,48.507,51.546,45.928898,49.128654,0.1,0.17,3,3,3,3,2,2,13.447266,51.447754,86.500854,86.55304,668.84766,2737.9028,28.5,40,-15.466,0.001,15.120366,47.684185,14.524565,45.82765,1,1,1,1,7.730303,31.643705,0,128,0,0,,,0,0,1.5429568,0.10900539,0,15.466,-17.81075,5.234558,0,0.7934522,0,2.0767937,0,0,903.83746,175.29547,991.97626,-0.1090117,0,0,0,80,82.22222,3599.75,0,0,3599.75,7.9989376,,,903.83746,2134.2617,0.21340604,0.5335151,0.000254079,4.6542816,457.32916,0.17825677,36.43969,32.4553,28.5,40,0,14.090158,11.283146,49.88924,,,,,,,,,,,,,,
29/12/2025 13:00,40.267,96.411,3.6262395,3.8896165,3.7153432,4.047239,31.509964,38.352463,29.126577,34.33079,32.64916,34.119057,51.348,55.539,51.348,55.542,51.534,55.557,33.179554,46.443245,0.1,0.1,3,3,3,3,2,2,31.975098,72.11914,86.371765,92.96356,1773.0835,4140.4175,40.5,53,-18.584,-4.772,47.67738,77.987335,45.803436,74.44016,1,1,1,1,19.072887,46.71274,0,0,0,0,,,0,0,3.5723245,0.48455265,4.772,18.584,-58.0259,15.792572,0.2523312,0.9577078,0,4.4897075,0,0,3599.869,323.08813,1471.8915,-0.48455265,0,0,0,78.888885,82.22222,3531.869,0,0,3599.869,0,,,3599.869,8500.493,0.8499695,2.1249259,0.001011964,18.53744,1821.4841,0.7099756,145.1348,129.2654,40.5,53,4.6933427,21.857761,49.85938,85.177055,,,,,,,,,,,,,,
