day,hour,dayofweek,dayofyear,weekofyear,Core Ess Current Avg,Core Ess Brick Min Voltage Avg,Core System Ambient Temp Avg,Core System Link Voltage Avg,Core System Humidity Avg,Core Mppt Output Current Avg,Core Mppt Array Voltage Avg,Core Sum of Load Current Avg,Core Ess Max Soc Avg,Metric Solar Energy Provided Asum,Metric Load Energy Used Asum,Metric Load Measurement Avg,Metric Battery Energy Provided Asum,Metric Battery Energy Consumed Asum,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),direct_normal_irradiance (W/m²)
26,19,4,360,52,-19.186,3.886923,35.295768,54.582,30.7439365,0.017089844,27.8833009,-19.203,71.274895,8.59E-06,1.1101931,1.04618165,1.1171016,0,27.2,63,0,0
26,20,4,360,52,-20.6595,3.7917304,33.6056135,53.283,30.96294,0,0.266418455,-20.5755,61.8082255,0,1.1474376,1.09272298,1.1535614,0,27.5,69,0,0
26,21,4,360,52,-21.1895,3.6974913,32.6043435,51.973501,31.924966,0,0.24307251,-20.5755,52.0225575,0,1.1177332,1.09715663,1.1236994,0,27,75,0,0
26,22,4,360,52,-20.545,3.62568105,32.9615745,50.9085,33.7315615,0,0.20050049,-20.5325,42.3442575,0,1.0352914,1.0423635,1.0408142,0,26.6,75,0,0
26,23,4,360,52,-18.395,3.5736965,33.030716,50.19,35.000015,0,0.13320923,-18.222,34.36625,0,0.96069205,0.91461267,0.9667613,0,26,77,0,0
27,0,5,361,52,-16.577,3.5346987,33.0998585,49.638,35.802457,0,0.113983155,-16.3355,28.5783585,0,0.73904026,0.813260225,0.746621,0,25.3,79,0,0
27,1,5,361,52,-14.635,3.4909236,33.218935,49.0905,36.2567135,0,0.113983155,-14.413,22.6025715,0,0.6087384,0.70860835,0.6163736,0,24.5,81,0,0
27,2,5,361,52,-12.353,3.44341935,33.1946085,48.471,36.8031525,0,0.10848999,-12.21,15.8028165,0,0.5020104,0.592187235,0.5096803,0,24.8,79,0,0
27,3,5,361,52,-11.0445,3.4007074,33.202292,47.838,37.1948965,0,0.109863282,-11.6335,11.698477,0,0.45990533,0.519260945,0.46709585,0,24.4,79,0,0
27,4,5,361,52,-12.0685,3.36966915,33.270149,47.437501,39.4572835,0,0.115356445,-10.861,10.7687955,0,0.21197452,0.551295,0.21498537,0,23.8,82,0,0
27,5,5,361,52,-4.739,3.3848341,31.39741067,47.65250067,43.00542667,2.297363334,27.70156846,-7.755666667,11.42706217,0.048943807,0.141316347,0.414828337,0.143323598,0.069559823,23.4,85,0,0
27,6,5,361,52,2.5905,3.39999905,29.52467234,47.86750034,46.55356983,4.594726667,55.28778049,-3.877833333,12.08532884,0.097887613,0.070658173,0.278361673,0.071661825,0.139119647,22.9,88,0,0
27,7,5,361,52,9.92,3.415164,27.651934,48.0825,50.101713,6.89209,82.8739925,-3.877833333,12.7435955,0.14683142,0,0.14189501,5.29E-08,0.20867947,23.7,90,0,159.8
27,8,5,361,52,44.987,3.54047185,30.3240145,50.025,47.2875385,34.622803,87.02545,-8.1895,30.6872355,1.6424919,0.124193355,0.458159475,0,2.2242866,25.9,82,0,575.5
27,9,5,361,52,69.994,3.77451085,33.104981,53.6955,39.60157,53.898925,89.869537,-11.2675,63.5959585,3.7169423,0.49974927,0.594761715,0,4.7146025,27.9,66,0,733.4
27,10,5,361,52,55.754,3.9557391,34.574887,56.122501,32.7059375,37.475585,91.91162,-14.52,82.008945,3.2171626,0.6312404,0.817204575,0,2.6464963,29.5,55,0,836.3
27,11,5,361,52,9.537,4.007821,35.563371,56.479501,32.0812145,27.263183,94.670563,-14.939,84.10771,1.6137408,1.0365669,0.8971153,0,0.5131673,30.5,51,0,884.7
27,12,5,361,52,2.9055,4.01755525,36.129325,56.523001,31.7163475,19.593506,94.55246,-14.939,84.734802,1.0117097,0.7454372,0.844262625,6.83E-05,0.2161731,31.6,46,0,899.8
27,13,5,361,52,1.215,4.0181495,36.656865,56.529001,31.459112,18.775635,93.466187,-14.892,84.8265175,1.1145653,0.89727485,0.835150135,0.000166139,0.15468174,31.8,44,0,907.5
27,14,5,361,52,1.5245,4.01751,37.1639275,56.532,31.2984115,18.466797,93.35907,-14.892,84.841347,1.0850914,0.8758368,0.84193952,0.000279817,0.14654897,32.3,41,0,889.3
27,15,5,361,52,0.4865,4.0175693,37.5083665,56.5455,31.048873,20.274658,93.0542,-16.2265,84.806233,1.240004,1.035452,0.9307898,0.000300552,0.13909233,32.3,41,0,858.2
27,16,5,361,52,-5.8515,4.0178943,37.8143975,56.5275,31.038885,19.588623,92.3551925,-16.2265,84.788597,1.273961,1.070782,0.9170894,0.001240811,0.13713013,31.7,43,0,774.9
27,17,5,361,52,0.285,4.010714,38.1946965,56.4015,31.2695065,19.0966795,90.148315,-16.2265,84.2288575,1.1163845,0.99988866,0.8799123,0.012983792,0.073127285,30.2,46,0,617.5
27,18,5,361,52,-9.7535,3.9650929,37.558309,55.744501,30.951352,7.149658,71.253204,-16.3295,79.6016775,0.2857219,1.0537218,0.90703838,0.6968359,0.001028274,28,58,0,191.6
27,19,5,361,52,-19.6535,3.8846363,35.5877065,54.5595,30.7846715,0.06713867,27.96157819,-19.559,71.263795,0.000300248,1.1094184,1.0740423,1.1157959,0,27.4,60,0,0
27,20,5,361,52,-21.315,3.79102745,33.6427485,53.301,30.8780305,0,0.41885376,-20.862,61.7880825,0,1.1353432,1.1088113,1.1424781,0,27.2,73,0,0
27,21,5,361,52,-21.1875,3.69436455,33.0127915,51.9345,33.1202835,0,0.407867435,-20.862,51.8626195,0,1.1241597,1.0846885,1.131351,0,26.8,76,0,0
27,22,5,361,52,-20.4005,3.6204894,33.075531,50.883,34.965153,0,0.292510985,-20.101,42.3719975,0,1.0698987,1.0235574,1.0761877,0,26.4,77,0,0
27,23,5,361,52,-20.0685,3.5709125,33.1690005,50.158501,36.0189515,0,0.207366945,-20.009,34.1827715,0,0.9622643,1.0047977,0.96793866,0,26,78,0,0
28,0,6,362,52,-17.462,3.52781595,33.2035695,49.5795,36.66399,0,0.13595581,-17.353,28.010852,0,0.788668,0.86240215,0.7950814,0,25.6,79,0,0
28,1,6,362,52,-14.529,3.48266315,33.1882055,48.9675,36.8419535,0,0.101623535,-14.4185,21.397419,0,0.66260517,0.702156465,0.6697758,0,24.5,84,0,0
28,2,6,362,52,-12.669,3.4328165,33.158755,48.333,37.233949,0,0.115356445,-12.7915,14.98353925,0,0.50437707,0.61921717,0.5116821,0,24.6,84,0,0
28,3,6,362,52,-11.6945,3.3900311,33.378985,47.7105,37.8915685,0,0.15930176,-12.041,11.41818775,0,0.48533028,0.573185905,0.49223125,0,24.1,86,0,0
28,4,6,362,52,-11.43,3.3643397,33.3713,47.3805,41.4485305,0,0.184020995,-11.201,10.615663,0,0.101162754,0.53138506,0.10236241,0,23.8,89,0,0
28,5,6,362,52,-4.2535,3.381374067,31.3278515,47.619,44.7686115,2.3909505,27.52532966,-7.467333334,11.42775467,0.050493603,0.067441836,0.40294641,0.06824166,0.070733867,23.4,91,0,0
28,6,6,362,52,2.923,3.398408433,29.284403,47.8575,48.0886925,4.781901,54.86663834,-3.733666667,12.23984633,0.100987207,0.033720918,0.27450776,0.034120909,0.141467733,23,93,0,0
28,7,6,362,52,10.0995,3.4154428,27.2409545,48.096,51.4087735,7.1728515,82.207947,-2.561,13.051938,0.15148081,0,0.14606911,1.59E-07,0.2122016,24.4,88,0,152.5
28,8,6,362,52,45.1435,3.53926085,29.959114,50.0805,48.0154475,33.63159175,86.136935,-2.561,31.9879615,1.588972,0.06218624,0.149340825,0,2.1998184,27,75,0,560.6
28,9,6,362,52,80.2905,3.7701381,32.9474965,53.631001,40.0274905,52.30835,89.53308,-8.8975,64.253447,3.599574,0.42299515,0.473838125,0,4.5931106,28.6,65,0,722.8
28,10,6,362,52,58.9715,3.94323145,34.5851305,56.007,32.989227,37.470705,91.3444525,-8.9235,81.50313,3.1365376,0.48282313,0.496953465,0,2.7755847,30,59,0,805
28,11,6,362,52,10.1495,4.009269,35.709341,56.481,31.845275,24.6118165,92.838595,-15.183,84.245968,1.4438758,0.86138994,0.85778815,0,0.5193653,31.4,52,0,826.5
28,12,6,362,52,0.4925,4.01344565,36.564677,56.4615,31.4277055,18.051758,91.083525,-15.831,84.501525,1.2578769,1.0015366,0.8948164,0.008958446,0.19773448,32.3,48,0,859.9
28,13,6,362,52,0.2745,4.01448035,37.1869735,56.4645,31.1264975,18.175049,90.807495,-16.1415,84.42193,1.3166844,1.0974948,0.91230993,0.015765345,0.17996225,32.2,48,0,869.6
28,14,6,362,52,-1.3915,4.0177193,37.781107,56.532,31.0210895,19.6728515,90.013733,-16.1415,84.754,1.2428807,1.0243012,0.916205925,0.001428892,0.15727669,32.6,47,0,826
28,15,6,362,52,-0.0135,4.01390535,38.2766475,56.484,30.915759,20.0354,90.504,-16.2035,84.6414725,1.2246572,1.009268,0.88649813,0.005684107,0.15491529,32.5,45,0,815.2
28,16,6,362,52,-1.893,4.01176535,38.344513,56.472,31.043453,19.3286135,89.855803,-15.9395,84.489755,1.2120187,1.0438526,0.9191588,0.021437146,0.13578583,32.5,43,0,743.6
28,17,6,362,52,1.419,4.008651,38.4174975,56.4255,31.31257,19.0307615,88.96591,-16.2665,84.133665,1.1540223,1.0233823,0.900138,0.009597614,0.082328774,31.6,45,0,582.1
28,18,6,362,52,-9.805,3.9642155,37.535261,55.7265,31.10484,6.850585828,71.3630685,-16.4625,79.510753,0.23095955,1.0056809,0.91631065,0.734676,0.003552537,28.9,56,0,182.1
28,19,6,362,52,-19.165,3.8831657,35.586425,54.528,30.893209,0.146484375,28.6427305,-18.905,71.0924525,0.000308412,1.1002485,1.035319165,1.1079661,0,27.8,71,0,0
28,20,6,362,52,-21.234,3.7902117,33.764387,53.277001,30.9784625,0,0.71136475,-20.5555,61.8093315,0,1.1050742,1.09241003,1.1121476,0,27.5,76,0,0
28,21,6,362,52,-21.5015,3.6970042,32.961574,51.9735,33.2675195,0,0.68389893,-20.5555,52.114935,0,1.0989871,1.08910028,1.1056126,0,26.9,79,0,0
28,22,6,362,52,-19.918,3.6242291,33.0012675,50.943,34.5119425,0,0.57128905,-19.9495,42.806276,0,1.0350873,1.01747625,1.0430079,0,26.5,80,0,0
28,23,6,362,52,-18.5535,3.57474725,32.997425,50.2035,35.054798,0,0.40649414,-18.2175,34.768861,0,0.9207951,0.91822955,0.92482966,0,26,80,0,0
29,0,0,363,1,-16.2645,3.5405961,33.061448,49.7265,35.6386015,0,0.27053833,-15.913,29.4318275,0,0.7394475,0.7925885,0.74487877,0,25.5,81,0,0
29,1,0,363,1,-14.0945,3.5022006,33.131869,49.198501,36.52334,0,0.192260745,-13.7065,23.7174065,0,0.58023876,0.6744655,0.5873392,0,24.9,85,0,0
29,2,0,363,1,-11.277,3.4539325,33.186926,48.6255,36.9194625,0,0.17715454,-13.2305,17.220167,0,0.48141432,0.535306215,0.48858964,0,25,86,0,0
29,3,0,363,1,-13.1315,3.404292,33.2714335,47.928,37.392983,0,0.21697998,-12.504,12.5020845,0,0.5181063,0.63303625,0.5252157,0,24.5,87,0,0
29,4,0,363,1,-13.1935,3.3744919,33.6529885,47.475,40.6129015,0,0.24032593,-12.504,10.843039,0,0.22172388,0.5942219,0.2248198,0,24.2,88,0,0
29,5,0,363,1,-5.6415,3.389180533,31.88010867,47.6915,43.7783545,2.2550455,27.11471562,-8.336000002,11.62673708,0.05528999,0.14781592,0.433684522,0.149879884,0.075523967,23.9,90,0,0
29,6,0,363,1,1.9105,3.403869167,30.10722884,47.908,46.9438075,4.510091,53.98910531,-4.168,12.41043517,0.11057998,0.07390796,0.273147144,0.074939969,0.151047933,23.6,92,0,0
29,7,0,363,1,9.4625,3.4185578,28.334349,48.1245,50.1092605,6.7651365,80.863495,-4.168,13.19413325,0.16586997,0,0.112609765,5.32E-08,0.2265719,24.5,95,0,145
29,8,0,363,1,40.5035,3.5360441,30.953949,50.007,47.528776,32.44751,86.526947,-7.7325,31.4022755,1.5429568,0.10900539,0.3967261,0,2.0767937,26.6,81,0,516.1
29,9,0,363,1,68.339,3.757928,33.3841085,53.4435,39.8113995,52.047119,89.6676625,-8.3265,62.8323575,3.5723245,0.48455265,0.6050195,0,4.4897075,28.7,65,0,709.9
29,10,0,363,1,59.9415,3.94474665,34.836094,55.9785,32.8252945,37.4694825,91.67816,-11.678,80.935605,3.205055,0.41159254,0.46867917,0,2.9207041,30.3,57,0,816.7
29,11,0,363,1,11.0105,4.00884795,35.96927,56.502,31.8420775,22.767334,94.119873,-13.848,84.2471875,1.1709906,0.5607405,0.7825132,0,0.5560991,31.4,54,0,860.6
29,12,0,363,1,0.618,4.0160639,36.761864,56.469,31.489398,17.2961425,90.487517,-15.271,84.529365,1.1495768,0.89248484,0.8631744,0.002220138,0.20312925,32.4,49,0,854.8
29,13,0,363,1,-3.917,4.0092883,37.4174555,56.443501,31.102332,14.2517088,90.348817,-15.271,84.5930675,1.1829962,0.96319675,0.8915262,0.002479702,0.15905544,32.5,47,0,846
29,14,0,363,1,1.5485,4.01719775,37.9373225,56.5125,31.1789255,19.0625,91.159055,-15.337,84.868345,1.1608703,0.9441286,0.8611911,0.000438724,0.14985567,33.1,44,0,876.3
29,15,0,363,1,0.18,4.01408475,38.33683,56.4315,30.9481665,16.9006345,90.894012,-15.337,84.5726275,1.1695257,0.9649869,0.86687285,0.010280148,0.14857927,33,44,0,816.2
29,16,0,363,1,-5.4125,4.01682285,38.527621,56.527501,31.0779725,18.8122555,92.735595,-15.483,84.889825,1.1519482,0.93852305,0.87539047,0.001353071,0.15410267,32.3,47,0,728.7
29,17,0,363,1,-1.074,4.0094315,38.8784685,56.427001,30.985656,16.5185545,89.7363275,-15.53,84.302695,1.0395367,0.9425754,0.87697235,0.0155378,0.067438595,31.6,50,0,595.1
29,18,0,363,1,-11.08,3.96129625,38.0436075,55.701,30.8253165,5.6066895,71.05545,-15.8165,79.341515,0.19882774,1.0154502,0.88117309,0.79453844,5.79E-05,29.6,57,0,180.6
29,19,0,363,1,-18.3885,3.88231575,35.8911705,54.5505,30.640811,0.072021485,28.48480215,-18.272,71.014835,0.000163431,1.0163577,0.99958973,1.0224127,0,28.5,67,0,0
29,20,0,363,1,-20.4595,3.7940625,34.097292,53.346,30.9599735,0,0.987396225,-20.2495,62.087919,0,1.092697,1.078583415,1.1004938,0,28.4,72,0,0
29,21,0,363,1,-21.2205,3.69857035,32.8386565,51.9765,31.0169915,0,0.93109131,-20.4825,52.2333225,0,1.111673,1.09106705,1.1178722,0,28.1,72,0,0
29,22,0,363,1,-20.5785,3.6221031,32.930845,50.890501,33.2788505,0,0.858306875,-20.4825,42.4235565,0,1.0626947,1.0342801,1.0702802,0,27.8,71,0,0
29,23,0,363,1,-19.6515,3.5683958,32.980781,50.148,34.4463605,0,0.7347107,-19.607,33.9032085,0,0.9787334,0.98445068,0.98628104,0,27.4,73,0,0
30,0,1,364,1,-16.7235,3.5340719,33.0384005,49.608001,35.2027335,0,0.4614258,-16.6915,28.179866,0,0.72389525,0.82861144,0.7310523,0,26.9,75,0,0
30,1,1,364,1,-12.951,3.4930078,33.0332775,49.090501,35.534731,0,0.259552,-12.79,22.5724545,0,0.5553297,0.62828097,0.56230617,0,26.3,80,0,0
30,2,1,364,1,-12.4915,3.44377135,33.0729715,48.454502,36.0894795,0,0.156555175,-12.79,15.89145175,0,0.5146097,0.599924435,0.5215738,0,25.8,83,0,0
30,3,1,364,1,-13.296,3.39129865,33.13315,47.728501,36.627432,0,0.13320923,-12.63,11.5515835,0,0.5175782,0.61541623,0.5247359,0,25.1,86,0,0
30,4,1,364,1,-13.3125,3.36721565,32.774635,47.367001,34.1693665,0,0.138702395,-12.63,10.642247,0,0.13294843,0.59872044,0.13459046,0,24.6,89,0,0
30,5,1,364,1,-5.695833333,3.383437117,31.3158775,47.61100067,37.74385117,2.269694,26.90185493,-8.420166667,11.42432783,0.05046008,0.088632287,0.442664535,0.08972703,0.069012953,24.4,90,0,0
30,6,1,364,1,1.920833333,3.399658583,29.85712,47.85500034,41.31833583,4.539388,53.66500747,-4.210333334,12.20640867,0.10092016,0.044316143,0.28660863,0.0448636,0.138025907,24,92,0,0
30,7,1,364,1,9.5375,3.41588005,28.3983625,48.099,44.8928205,6.809082,80.42816,-4.210333334,12.9884895,0.15138024,0,0.130552725,1.70E-07,0.20703886,24.8,89,0,137.4
30,8,1,364,1,38.124,3.5341238,30.4699705,49.9755,44.661707,30.4650885,83.471375,-6.256,31.191251,1.5236485,0.07372591,0.34818845,0,2.0759323,27.2,78,0,548.2
30,9,1,364,1,76.0925,3.7601408,33.080655,53.478,38.6557845,62.629395,84.40796,-9.524,63.061886,3.5409043,0.3066796,0.50410241,0,4.574446,29.2,68,0,726.1
30,10,1,364,1,58.4615,3.9466487,34.9641365,55.9995,32.47305,52.31079,90.1208495,-11.256,81.198845,3.1503396,0.35995978,0.633777665,0,2.8942926,30.9,59,0,806.7
30,11,1,364,1,11.2755,4.0068089,36.2791365,56.478,31.61437,25.708008,93.06244,-14.874,84.19978,1.3481834,0.74170995,0.840015575,0,0.5412225,32.2,54,0,855.6
30,12,1,364,1,3.9745,4.0160163,37.2125835,56.508001,31.2024525,20.220947,92.552948,-15.3345,84.696335,1.2273318,0.9615628,0.86641106,2.56E-05,0.2056152,33,51,0,818.4
30,13,1,364,1,2.279,4.0162189,37.987262,56.529,31.107464,19.7912595,89.0895075,-15.338,84.730955,1.1679887,0.946579,0.882677265,7.24E-05,0.15863186,32.4,52,0,826
30,14,1,364,1,2.4195,4.016932,38.683838,56.517,30.895355,19.3139645,89.83795,-15.622,84.780057,1.158152,0.94400793,0.867258535,0.000439664,0.14801356,33,50,0,820.8
30,15,1,364,1,2.536,4.0167662,39.056456,56.5245,30.8469335,19.3981935,93.099517,-15.371,84.851132,1.1697438,0.9601587,0.88926435,8.19E-05,0.15015773,32.5,52,0,787
30,16,1,364,1,2.2025,4.0172103,39.035971,56.5275,30.778613,19.1931155,91.58203,-15.7315,84.84999,1.1568592,0.95265275,0.868841885,5.00E-05,0.14310552,32.3,50,0,711.8
30,17,1,364,1,-1.324,4.0120582,39.228041,56.46,30.8924725,18.1311035,84.45877,-15.5605,84.37007,1.1022664,0.9673968,0.88992065,0.012974023,0.08461057,32.2,50,0,577.4
30,18,1,364,1,-11.1075,3.9668775,38.267689,55.770001,30.734878,6.146240015,68.39676,-15.748,79.89062,0.21827598,0.93204397,0.8702535,0.68960804,0,30.2,62,0,155.8
30,19,1,364,1,-18.549,3.89044225,36.3342,54.655501,30.692675,0.119628905,29.1137691,-18.5455,71.9543,0.000363468,1.0497693,1.0181645,1.054976,0,29.2,65,0,0
30,20,1,364,1,-20.7395,3.80017845,34.613299,53.4015,30.866053,0,1.3485718,-20.3135,62.678654,0,1.1046224,1.087988975,1.1112323,0,29,71,0,0
30,21,1,364,1,-20.746,3.70791745,33.3149615,52.1085,30.9711275,0,1.40075685,-20.5025,53.0659635,0,1.0637397,1.05672255,1.0702443,0,28.5,75,0,0
30,22,1,364,1,-20.6885,3.6337255,32.501914,51.040501,32.143867,0,1.26342775,-20.3135,43.584368,0,1.0627041,1.05899507,1.0690601,0,28.1,75,0,0
30,23,1,364,1,-19.653,3.5761328,32.8578625,50.2545,33.6480485,0,1.20437625,-19.415,35.178363,0,0.99693,0.97323155,1.0037676,0,27.8,76,0,0
31,0,2,365,1,-17.682,3.5357536,32.9334075,49.648501,34.64361,0,1.02722167,-17.419,28.8703505,0,0.78541875,0.86541618,0.79208106,0,27.4,78,0,0
31,1,2,365,1,-15.181,3.4949461,32.959015,49.134,35.36962,0,0.73471068,-15.165,22.64973,0,0.5960852,0.746050775,0.60305727,0,26.8,81,0,0
31,2,2,365,1,-12.583,3.4442812,32.9628545,48.480001,35.612275,0,0.447692865,-12.5075,15.8417195,0,0.49714947,0.607712415,0.50377584,0,26.9,79,0,0
31,3,2,365,1,-12.4555,3.3971813,33.0345585,47.7945,35.8840715,0,0.64819338,-12.078,11.607667,0,0.49870187,0.577356335,0.50505257,0,26.4,83,0,0
31,4,2,365,1,-11.5495,3.3685577,33.10626,47.4195,37.4856785,0,1.82647705,-11.3935,10.6817205,0,0.17692879,0.54056461,0.17990279,0,26,85,0,0
31,5,2,365,1,-5.073666667,3.379852767,31.51647484,47.584,40.92167067,1.983235667,28.0238347,-7.595833334,10.980054,0.00805322,0.117952527,0.360384424,0.11993532,0.01036341,25.7,87,0,0
31,6,2,365,1,1.402166667,3.391147833,29.92668967,47.7485,44.35766284,3.966471334,54.22119235,-3.798166667,11.2783875,0.016106439,0.058976263,0.180204238,0.05996785,0.02072682,25.4,88,0,0
31,7,2,365,1,7.878,3.4024429,28.3369045,47.913,47.793655,5.949707,80.41855,-3.798166667,11.576721,0.024159659,0,2.41E-05,3.80E-07,0.03109023,26,93,0,77.8
31,8,2,365,1,38.6985,3.51352085,29.832351,49.725,46.81294,31.29882875,82.1722425,-7.529,28.391773,1.4888142,0.06263182,0.472360075,0,2.020776,27.9,84,0,421.5
31,9,2,365,1,73.8425,3.7478377,32.845073,53.3145,40.084992,63.4521485,84.44092,-10.1895,59.53366,3.652589,0.48322526,0.56803145,0,4.589227,30,71,0,677.3
31,10,2,365,1,57.3365,3.93261875,35.467347,55.692001,32.8822125,52.5439465,88.768157,-10.6735,78.95967,3.2704763,0.4407148,0.574444435,0,3.0876975,31.4,63,0.1,692.9
31,11,2,365,1,11.3355,4.0065485,36.83613,56.4465,31.651625,27.0385745,89.94232,-15.4545,84.089185,1.5689651,0.9333662,0.87349626,0,0.5693954,32,60,0,548.3
31,12,2,365,1,3.6135,4.0153642,37.699157,56.5095,31.453869,21.237793,90.344695,-15.709,84.644627,1.334142,1.0521402,0.8962204,6.58E-06,0.21926884,32.7,56,0,558.5
31,13,2,365,1,2.2975,4.01693765,38.31378,56.52,31.229681,19.6496585,90.395508,-15.766,84.758122,1.2188724,0.99681723,0.888341815,0.000449416,0.16447936,32.2,55,0,624.3
31,14,2,365,1,1.4455,4.0162461,38.6620695,56.5335,31.078974,20.140381,90.98053,-15.766,84.773025,1.2199244,1.0085946,0.89117873,0.000345705,0.1486345,31.9,56,0,196.5
31,15,2,365,1,2.3695,4.016577,38.71585,56.52,31.023166,21.164551,90.998382,-15.7855,84.789218,1.2311919,1.025388,0.89264202,8.03E-05,0.14129019,32.3,54,0,204.9
31,16,2,365,1,2.3865,4.0156033,38.5609125,56.5065,30.9159995,20.164795,89.19525,-15.8475,84.6632,1.2419422,1.0532116,0.89547773,0.000917086,0.11981617,32.2,54,0,136.2
31,17,2,365,1,-4.3875,3.9903206,37.745257,56.1285,30.855674,15.50048865,83.739165,-16.1055,82.277455,0.61049896,1.0544778,1.0448195,0.31939653,0.005305573,31.5,55,0,310.3
31,18,2,365,1,-6.3285,3.9394008,36.358524,55.3815,30.8688875,7.58422855,68.012239,-18.615,76.7830225,0.32106975,1.0333664,0.89081935,0.64797336,0.007804294,29.1,68,0,123.6
31,19,2,365,1,-19.2065,3.86598765,34.775913,54.303001,31.0021515,0.28930665,30.4197695,-19.203,69.377845,0.000802591,1.0364695,1.04047195,1.0429473,0,27.9,80,0,0
31,20,3,365,1,-20.0155,3.8124807,33.259907,53.709001,36.9465295,0,1.1590576,-19.3465,64.898925,0,1.1031146,1.067150885,1.1108463,0,28.5,76,0,0
31,21,3,365,1,-19.393,3.7458044,33.286793,52.7625,37.95444,0,1.14120485,-19.3465,57.802868,0,1.0624945,1.0164395,1.0685241,0,27,83,0.4,0
31,22,3,365,1,-18.198,3.67920655,33.3072815,51.895502,38.2479285,0,0.80062866,-18.001,51.567851,0,0.94704247,0.93921352,0.9548885,0,26.9,82,0.1,0
31,23,3,365,1,-16.431,3.63937985,33.313685,51.2985,38.614475,0,0.38040161,-16.3025,47.016687,0,0.7874214,0.83719727,0.79408455,0,27,80,0.2,0
